TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,VISIT_AREA_ID,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
d_d009475,사려니숲길,제주도,제주시,7.0,5.0,5.0,5.0,30.0,0,2211050003.0,d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0
d_d009475,스누피가든,제주도,제주시,13.0,5.0,5.0,5.0,150.0,0,2211040005.0,d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0
d_d009475,수목원테마파크,제주도,제주시,6.0,5.0,5.0,5.0,120.0,0,2211060004.0,d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0
d_d009475,섭지코지,제주도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,2211040004.0,d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0
d_d009475,만장굴,제주도,제주시,1.0,4.0,3.0,4.0,60.0,0,2211030004.0,d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0
d_d007390,용두암,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2210270002.0,d007390,22,여,20,1,2,2,2,4,6,4,5,5,7.0,1,0
d_d009786,새별오름,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2211050002.0,d009786,21,여,20,1,4,2,2,4,4,5,6,6,2.0,1,1
d_d009786,협재해수욕장,제주도,제주시,1.0,4.0,4.0,4.0,30.0,1,2211060002.0,d009786,21,여,20,1,4,2,2,4,4,5,6,6,2.0,1,1
d_d009786,도치돌목장,제주도,제주시,13.0,3.0,3.0,3.0,30.0,1,2211050003.0,d009786,21,여,20,1,4,2,2,4,4,5,6,6,2.0,1,1
d_d011377,새별오름,제주도,제주시,1.0,5.0,4.0,4.0,120.0,1,2211050001.0,d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0
d_d011377,문도지오름,제주도,제주시,1.0,4.0,3.0,3.0,60.0,0,2211060001.0,d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0
d_d011377,금능해수욕장,제주도,제주시,1.0,4.0,3.0,3.0,30.0,1,2211060002.0,d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0
d_d011377,수월봉,제주도,제주시,1.0,4.0,3.0,3.0,30.0,0,2211050006.0,d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0
d_d011377,비밀의숲,제주도,제주시,1.0,5.0,4.0,4.0,60.0,0,2211040005.0,d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0
d_d009073,이호테우해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2210300004.0,d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1
d_d009073,항파두리 항몽유적지,제주도,제주시,2.0,5.0,5.0,5.0,60.0,0,2210300002.0,d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1
d_d009073,천제연폭포,제주도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,2210310006.0,d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1
d_d009073,새별오름,제주도,제주시,1.0,5.0,3.0,5.0,60.0,0,2210310002.0,d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1
d_d009073,협재해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2210310004.0,d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1
d_d004371,성산일출봉,제주도,서귀포시,1.0,3.0,3.0,4.0,30.0,1,2210080003.0,d004371,26,여,30,3,4,4,2,3,4,4,6,2,1.0,1,2
d_d004371,쇠소깍관광지,제주도,서귀포시,7.0,4.0,3.0,3.0,30.0,1,2210080009.0,d004371,26,여,30,3,4,4,2,3,4,4,6,2,1.0,1,2
d_d004371,섭지코지,제주도,서귀포시,1.0,3.0,3.0,2.0,30.0,1,2210080006.0,d004371,26,여,30,3,4,4,2,3,4,4,6,2,1.0,1,2
d_d000713,훈데르트바서파크,제주도,제주시,6.0,3.0,3.0,2.0,90.0,0,2208190003.0,d000713,21,여,50,7,4,5,1,1,1,2,5,2,2.0,1,1
d_d000713,삼다공원,제주도,제주시,1.0,4.0,4.0,5.0,30.0,0,2208190007.0,d000713,21,여,50,7,4,5,1,1,1,2,5,2,2.0,1,1
d_d000713,삼성혈,제주도,제주시,1.0,3.0,3.0,3.0,30.0,1,2208200003.0,d000713,21,여,50,7,4,5,1,1,1,2,5,2,2.0,1,1
d_d009160,산방산,제주도,서귀포시,2.0,4.0,3.0,3.0,30.0,0,2210300003.0,d009160,24,남,30,5,4,6,3,3,5,3,2,2,1.0,2,0
b_b014141,거제식물원 정글돔,경상남도,거제시,1.0,5.0,5.0,5.0,60.0,0,2210270004.0,b014141,9,여,30,1,3,6,3,4,5,4,5,5,2.0,5,2
b_b014141,경남고성공룡세계엑스포,경상남도,고성군,6.0,4.0,5.0,4.0,420.0,0,2210280002.0,b014141,9,여,30,1,3,6,3,4,5,4,5,5,2.0,5,2
d_d001616,아침미소목장,제주도,제주시,13.0,4.0,5.0,5.0,90.0,0,2209220005.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
d_d001616,느지리오름,제주도,제주시,1.0,4.0,3.0,3.0,30.0,0,2209250001.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
d_d001616,에코랜드테마파크,제주도,제주시,6.0,5.0,5.0,5.0,210.0,0,2209230001.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
d_d001616,수월봉전망대,제주도,제주시,1.0,4.0,3.0,3.0,30.0,0,2209240005.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
d_d001616,협재해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2209240003.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
d_d001616,문도지오름,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2209250003.0,d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5
c_c000749,디피랑,경상남도,통영시,6.0,4.0,3.0,3.0,30.0,0,2209020006.0,c000749,22,여,30,5,2,2,2,2,2,2,2,6,2.0,4,1
c_c000749,이순신광장,전라남도,여수시,2.0,4.0,4.0,3.0,30.0,0,2209020001.0,c000749,22,여,30,5,2,2,2,2,2,2,2,6,2.0,4,1
c_c000749,여수해상케이블카,전라남도,여수시,6.0,5.0,4.0,4.0,60.0,0,2209010007.0,c000749,22,여,30,5,2,2,2,2,2,2,2,6,2.0,4,1
c_c000749,여수예술랜드,전라남도,여수시,1.0,4.0,4.0,4.0,60.0,0,2209010003.0,c000749,22,여,30,5,2,2,2,2,2,2,2,6,2.0,4,1
d_d009350,함덕해수욕장,제주도,제주시,1.0,4.0,2.0,4.0,60.0,0,2211040001.0,d009350,1,여,20,4,3,5,3,4,3,5,3,5,2.0,2,0
d_d009350,세화해변,제주도,제주시,1.0,5.0,4.0,5.0,30.0,0,2211040004.0,d009350,1,여,20,4,3,5,3,4,3,5,3,5,2.0,2,0
d_d009350,비자림,제주도,제주시,1.0,2.0,2.0,2.0,60.0,0,2211040003.0,d009350,1,여,20,4,3,5,3,4,3,5,3,5,2.0,2,0
d_d009350,우도,제주도,제주시,1.0,4.0,4.0,4.0,150.0,0,2211050003.0,d009350,1,여,20,4,3,5,3,4,3,5,3,5,2.0,2,0
d_d000811,함덕해수욕장,제주도,제주시,1.0,4.0,5.0,5.0,30.0,1,2209040003.0,d000811,5,남,20,4,3,1,3,6,6,3,6,5,1.0,7,2
d_d000631,에코랜드테마파크,제주도,제주시,6.0,5.0,5.0,5.0,120.0,0,2208300006.0,d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3
d_d000631,서귀포잠수함,제주도,서귀포시,13.0,5.0,4.0,5.0,120.0,0,2208310002.0,d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3
d_d000631,협재해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,210.0,1,2209010002.0,d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3
d_d000631,헬로키티아일랜드,제주도,서귀포시,3.0,5.0,4.0,5.0,120.0,0,2209020002.0,d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3
d_d000631,이호테우등대,제주도,제주시,2.0,4.0,4.0,4.0,30.0,0,2209020005.0,d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3
d_d012490,새별오름,제주도,제주시,1.0,5.0,5.0,5.0,60.0,1,2211120002.0,d012490,1,여,20,5,1,1,1,4,4,2,7,1,1.0,4,0
d_d001379,해변산책,제주도,제주시,7.0,5.0,4.0,4.0,60.0,0,2209080006.0,d001379,5,여,20,3,3,1,1,5,6,5,6,5,3.0,1,1
d_d001379,해변산책,제주도,제주시,7.0,4.0,4.0,4.0,60.0,0,2209080002.0,d001379,5,여,20,3,3,1,1,5,6,5,6,5,3.0,1,1
d_d001379,해변산책,제주도,제주시,7.0,5.0,4.0,5.0,30.0,0,2209080009.0,d001379,5,여,20,3,3,1,1,5,6,5,6,5,3.0,1,1
d_d002202,한라산국립공원 성판악탐방로,제주도,서귀포시,1.0,5.0,5.0,5.0,360.0,1,2210160001.0,d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1
d_d002202,성이시돌목장,제주도,제주시,13.0,4.0,3.0,3.0,60.0,0,2210150007.0,d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1
d_d002202,이호테우해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2210160004.0,d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1
d_d002202,도두동무지개해안도로,제주도,제주시,7.0,5.0,5.0,5.0,30.0,0,2210170002.0,d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1
d_d002202,새별오름,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2210150006.0,d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1
a_a012491,옥구공원,경기도,시흥시,1.0,3.0,3.0,3.0,60.0,1,2210310002.0,a012491,8,여,20,3,5,1,2,3,3,5,5,5,3.0,4,1
d_d002094,스누피가든,제주도,제주시,13.0,5.0,5.0,5.0,120.0,0,2210140002.0,d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1
d_d002094,새별오름,제주도,제주시,1.0,4.0,5.0,5.0,60.0,0,2210120006.0,d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1
d_d002094,남원큰엉해변,제주도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,2210130002.0,d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1
d_d002094,우도,제주도,제주시,1.0,5.0,5.0,5.0,180.0,1,2210140001.0,d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1
d_d002094,이호테우해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2210120004.0,d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1
d_d001589,함덕해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2209240002.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,메이즈랜드,제주도,제주시,6.0,3.0,3.0,3.0,30.0,1,2209230001.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,더힐링타임,제주도,제주시,13.0,4.0,4.0,4.0,60.0,1,2209210006.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,표선해수욕장,제주도,서귀포시,1.0,4.0,4.0,4.0,30.0,1,2209230006.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,드르쿰다in성산,제주도,서귀포시,13.0,4.0,4.0,4.0,60.0,1,2209230003.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,토종흑염소목장,제주도,서귀포시,13.0,3.0,3.0,3.0,90.0,0,2209230004.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,파더스가든,제주도,서귀포시,13.0,3.0,3.0,3.0,60.0,1,2209220005.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,석예원 본초족욕 성산,제주도,서귀포시,13.0,3.0,3.0,3.0,30.0,1,2209230002.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,캔디원,제주도,제주시,13.0,3.0,3.0,3.0,60.0,1,2209240001.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,제주아트서커스,제주도,서귀포시,3.0,3.0,3.0,3.0,90.0,1,2209220004.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001589,액트몬 제주중문점,제주도,서귀포시,6.0,3.0,3.0,3.0,60.0,1,2209220006.0,d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1
d_d001275,한담해안산책로,제주도,제주시,7.0,4.0,4.0,4.0,60.0,0,2209270007.0,d001275,6,여,20,5,5,3,1,4,6,6,2,6,2.0,1,0
d_d001275,새별오름,제주도,제주시,1.0,4.0,3.0,2.0,60.0,0,2209270004.0,d001275,6,여,20,5,5,3,1,4,6,6,2,6,2.0,1,0
d_d001275,이호테우해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,90.0,0,2209280002.0,d001275,6,여,20,5,5,3,1,4,6,6,2,6,2.0,1,0
d_d001275,도두동무지개해안도로,제주도,제주시,7.0,5.0,5.0,5.0,60.0,0,2209280004.0,d001275,6,여,20,5,5,3,1,4,6,6,2,6,2.0,1,0
d_d002040,닭머르,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2210220010.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,산방산탄산온천,제주도,서귀포시,6.0,5.0,5.0,5.0,150.0,0,2210240003.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,신산공원,제주도,제주시,8.0,5.0,5.0,5.0,30.0,0,2210230007.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,함덕해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,90.0,0,2210220008.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,창꼼,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2210220007.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,이호테우해수욕장,제주도,제주시,1.0,4.0,3.0,3.0,30.0,0,2210230004.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d002040,사계해변,제주도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,2210240002.0,d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0
d_d006137,어영공원,제주도,제주시,1.0,4.0,4.0,4.0,30.0,0,2210220011.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d006137,소인국테마파크,제주도,서귀포시,6.0,4.0,4.0,4.0,60.0,0,2210220004.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d006137,약천사,제주도,서귀포시,2.0,4.0,4.0,4.0,60.0,0,2210220002.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d006137,용두암,제주도,제주시,1.0,4.0,4.0,4.0,30.0,0,2210220010.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d006137,하례감귤체험농장,제주도,서귀포시,13.0,4.0,4.0,4.0,60.0,0,2210210007.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d006137,여미지식물원,제주도,서귀포시,6.0,3.0,3.0,3.0,90.0,0,2210210002.0,d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4
d_d003346,노루생태관찰원,제주도,제주시,1.0,4.0,3.0,3.0,60.0,0,2210250004.0,d003346,3,남,50,9,3,1,6,1,1,5,2,2,2.0,10,1
d_d003346,제주4.3평화공원 제주4.3평화기념관,제주도,제주시,3.0,5.0,5.0,5.0,90.0,0,2210250003.0,d003346,3,남,50,9,3,1,6,1,1,5,2,2,2.0,10,1
d_d009807,수월봉전망대,제주도,제주시,1.0,4.0,4.0,4.0,30.0,1,2211050005.0,d009807,21,여,40,4,5,3,3,2,2,3,6,2,2.0,3,0
d_d011513,표선해수욕장,제주도,서귀포시,1.0,5.0,5.0,5.0,300.0,1,2211050005.0,d011513,8,여,40,6,2,2,4,3,3,2,2,6,1.0,3,3
c_c003021,아쿠아플라넷 여수,전라남도,여수시,6.0,3.0,2.0,3.0,120.0,0,2210030002.0,c003021,26,여,20,4,3,4,2,2,4,4,2,6,2.0,1,1
d_d002467,송악산,제주도,서귀포시,1.0,5.0,5.0,5.0,180.0,1,2210020004.0,d002467,9,남,40,9,3,2,1,2,4,3,6,5,1.0,2,4
d_d002467,액트몬 제주중문점,제주도,서귀포시,13.0,5.0,4.0,4.0,90.0,0,2210020005.0,d002467,9,남,40,9,3,2,1,2,4,3,6,5,1.0,2,4
d_d009103,속골,제주도,서귀포시,7.0,4.0,4.0,4.0,30.0,0,2210300003.0,d009103,2,남,20,4,3,1,1,4,3,2,3,3,1.0,1,0
d_d009103,신화테마파크,제주도,서귀포시,6.0,5.0,4.0,4.0,60.0,0,2210290003.0,d009103,2,남,20,4,3,1,1,4,3,2,3,3,1.0,1,0
d_d000219,협재해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2208210005.0,d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1
d_d000219,이호테우해수욕장,제주도,제주시,1.0,4.0,5.0,5.0,60.0,1,2208200009.0,d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1
d_d000219,창꼼,제주도,제주시,1.0,4.0,4.0,4.0,30.0,0,2208200004.0,d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1
d_d000219,아르떼뮤지엄 제주,제주도,제주시,3.0,5.0,5.0,5.0,120.0,0,2208190006.0,d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1
d_d000219,함덕해수욕장,제주도,제주시,1.0,3.0,3.0,3.0,30.0,1,2208200007.0,d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1
d_d004465,산방산탄산온천,제주도,서귀포시,6.0,5.0,5.0,5.0,60.0,0,2210120008.0,d004465,28,남,30,4,1,1,1,4,2,1,6,7,4.0,2,0
d_d004465,비양도등대,제주도,제주시,7.0,5.0,5.0,5.0,30.0,0,2210120002.0,d004465,28,남,30,4,1,1,1,4,2,1,6,7,4.0,2,0
d_d005629,산방산탄산온천,제주도,서귀포시,6.0,3.0,3.0,3.0,60.0,0,2210230003.0,d005629,3,남,40,5,4,4,4,4,4,4,4,4,2.0,1,3
d_d005629,천제연폭포,제주도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,2210220004.0,d005629,3,남,40,5,4,4,4,4,4,4,4,4,2.0,1,3
d_d000244,김녕해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,90.0,0,2208200004.0,d000244,5,남,20,4,2,2,2,2,2,2,2,2,3.0,5,1
d_d000244,황우지선녀탕,제주도,서귀포시,1.0,5.0,5.0,5.0,150.0,0,2208220004.0,d000244,5,남,20,4,2,2,2,2,2,2,2,2,3.0,5,1
d_d000244,아르떼뮤지엄 제주,제주도,제주시,3.0,5.0,5.0,5.0,90.0,0,2208220001.0,d000244,5,남,20,4,2,2,2,2,2,2,2,2,3.0,5,1
d_d005917,천아계곡,제주도,제주시,1.0,4.0,4.0,4.0,30.0,0,2210300004.0,d005917,22,남,30,5,2,3,3,2,2,4,4,5,1.0,2,1
d_d005917,와흘메밀농촌체험휴양마을,제주도,제주시,13.0,4.0,4.0,4.0,30.0,0,2210300005.0,d005917,22,남,30,5,2,3,3,2,2,4,4,5,1.0,2,1
d_d005917,창꼼,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2210310001.0,d005917,22,남,30,5,2,3,3,2,2,4,4,5,1.0,2,1
d_d001431,삼양해수욕장,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2209180003.0,d001431,11,남,20,2,7,3,1,3,1,1,7,7,3.0,3,1
d_d001431,함덕해수욕장,제주도,제주시,1.0,4.0,4.0,4.0,30.0,0,2209180006.0,d001431,11,남,20,2,7,3,1,3,1,1,7,7,3.0,3,1
d_d001431,아침미소목장,제주도,제주시,13.0,5.0,5.0,5.0,240.0,0,2209190002.0,d001431,11,남,20,2,7,3,1,3,1,1,7,7,3.0,3,1
b_b010862,보리암,경상남도,남해군,2.0,5.0,5.0,5.0,150.0,1,2210290005.0,b010862,21,남,60,4,2,5,5,4,4,7,5,3,2.0,3,2
d_d005585,관음사,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2210120004.0,d005585,28,남,40,5,1,1,1,4,2,1,4,5,2.0,2,1
d_d005585,관음사,제주도,제주시,1.0,5.0,5.0,5.0,30.0,1,2210120006.0,d005585,28,남,40,5,1,1,1,4,2,1,4,5,2.0,2,1
d_d001559,용연계곡,제주도,제주시,1.0,5.0,5.0,5.0,30.0,0,2209280009.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,쇠소깍,제주도,서귀포시,1.0,2.0,4.0,4.0,30.0,0,2209300009.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,기당미술관,제주도,서귀포시,3.0,5.0,5.0,5.0,30.0,0,2209300003.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,서귀포칠십리시공원,제주도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,2209300002.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,말로,제주도,제주시,13.0,5.0,5.0,5.0,120.0,0,2209290003.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,황우지해안,제주도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,2209300004.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,천지연폭포,제주도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,2209300005.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
d_d001559,작가의산책길,제주도,서귀포시,7.0,5.0,5.0,5.0,30.0,0,2209290008.0,d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0
a_a009499,연미정,인천광역시,강화군,2.0,5.0,5.0,5.0,30.0,0,2210180005.0,a009499,3,여,30,5,4,1,1,3,4,3,5,5,1.0,1,0
d_d000435,로봇플래닛,제주도,서귀포시,3.0,3.0,2.0,2.0,150.0,0,2208270003.0,d000435,5,남,40,7,4,4,1,1,7,4,4,7,3.0,2,3
d_d000435,성산일출봉,제주도,서귀포시,1.0,4.0,5.0,3.0,90.0,1,2208260003.0,d000435,5,남,40,7,4,4,1,1,7,4,4,7,3.0,2,3
d_d000435,용두암,제주도,제주시,1.0,3.0,3.0,2.0,30.0,1,2208280002.0,d000435,5,남,40,7,4,4,1,1,7,4,4,7,3.0,2,3
d_d000435,중문대포주상절리대,제주도,서귀포시,1.0,3.0,3.0,3.0,60.0,1,2208270002.0,d000435,5,남,40,7,4,4,1,1,7,4,4,7,3.0,2,3
d_d005131,루나폴,제주도,서귀포시,6.0,5.0,5.0,5.0,120.0,0,2210300004.0,d005131,2,남,30,5,3,5,5,6,6,6,6,2,2.0,2,4
d_d005131,제주항공우주박물관,제주도,서귀포시,2.0,5.0,5.0,5.0,180.0,1,2210300002.0,d005131,2,남,30,5,3,5,5,6,6,6,6,2,2.0,2,4
d_d009137,비양도,제주도,제주시,7.0,3.0,3.0,3.0,30.0,0,2210290007.0,d009137,6,여,40,6,5,4,2,2,4,3,4,4,3.0,1,2
d_d008001,비밀의숲,제주도,제주시,1.0,4.0,2.0,4.0,60.0,0,2210300003.0,d008001,4,남,20,5,5,2,3,3,3,3,4,5,1.0,2,1
d_d008001,약천사,제주도,서귀포시,2.0,4.0,3.0,4.0,30.0,0,2210310006.0,d008001,4,남,20,5,5,2,3,3,3,3,4,5,1.0,2,1
d_d008001,우도,제주도,제주시,1.0,5.0,3.0,5.0,150.0,0,2210290003.0,d008001,4,남,20,5,5,2,3,3,3,3,4,5,1.0,2,1
d_d008001,비자림,제주도,제주시,1.0,3.0,3.0,3.0,60.0,0,2210300005.0,d008001,4,남,20,5,5,2,3,3,3,3,4,5,1.0,2,1
a_a000868,전등사,인천광역시,강화군,2.0,4.0,4.0,4.0,30.0,0,2208210003.0,a000868,25,여,30,1,2,2,4,5,4,3,3,4,1.0,2,3
d_d001832,성산일출봉,제주도,서귀포시,1.0,5.0,5.0,5.0,30.0,1,2209280002.0,d001832,6,남,30,12,2,4,2,4,3,2,6,4,2.0,4,2
d_d001832,문화예술 공공수장고,제주도,제주시,3.0,5.0,5.0,5.0,30.0,0,2209270004.0,d001832,6,남,30,12,2,4,2,4,3,2,6,4,2.0,4,2
d_d001832,한담해변,제주도,제주시,1.0,5.0,5.0,5.0,60.0,0,2209290004.0,d001832,6,남,30,12,2,4,2,4,3,2,6,4,2.0,4,2
d_d007629,천지연폭포,제주도,서귀포시,1.0,4.0,5.0,5.0,30.0,1,2210280011.0,d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1
d_d007629,새연교,제주도,서귀포시,1.0,5.0,5.0,5.0,30.0,1,2210280012.0,d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1
d_d007629,정방폭포,제주도,서귀포시,1.0,5.0,5.0,5.0,30.0,1,2210280005.0,d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1
d_d007629,이중섭미술관,제주도,서귀포시,3.0,4.0,3.0,3.0,30.0,1,2210280007.0,d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1
d_d007629,중문색달해수욕장,제주도,서귀포시,1.0,3.0,3.0,3.0,30.0,0,2210290004.0,d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1
d_d012449,오설록티뮤지엄,제주도,서귀포시,3.0,5.0,5.0,5.0,60.0,1,2211120003.0,d012449,21,여,60,3,6,6,5,5,6,3,3,3,4.0,1,0
d_d012449,송악산,제주도,서귀포시,1.0,5.0,5.0,5.0,150.0,0,2211120005.0,d012449,21,여,60,3,6,6,5,5,6,3,3,3,4.0,1,0
d_d000391,아르떼뮤지엄 제주,제주도,제주시,3.0,5.0,5.0,5.0,90.0,0,2208310008.0,d000391,26,여,20,4,3,2,3,4,3,5,6,5,2.0,2,1
d_d000391,상가리야자숲,제주도,제주시,1.0,4.0,3.0,3.0,30.0,0,2209010002.0,d000391,26,여,20,4,3,2,3,4,3,5,6,5,2.0,2,1
d_d000391,금능해수욕장,제주도,제주시,1.0,5.0,5.0,4.0,30.0,0,2208310004.0,d000391,26,여,20,4,3,2,3,4,3,5,6,5,2.0,2,1
d_d004211,포도뮤지엄,제주도,서귀포시,3.0,5.0,5.0,5.0,60.0,0,2210100004.0,d004211,6,남,20,2,4,1,4,4,3,5,6,3,7.0,3,0
