TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
d_d009804,8,여,20,4,4,4,4,4,4,4,4,4,1.0,1,2,['제주도+서귀포시']
d_d001631,2,여,30,5,1,4,5,4,4,4,7,5,2.0,2,1,['제주도+서귀포시']
d_d011538,22,여,30,4,1,2,4,4,1,4,3,5,1.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
a_a007237,3,남,50,4,1,1,1,2,2,1,1,6,2.0,1,2,['인천광역시+강화군']
d_d001785,28,여,50,3,4,4,5,4,4,4,6,2,2.0,4,1,['제주도+제주시']
a_a011414,3,여,50,5,2,4,2,5,6,5,6,2,3.0,1,2,['인천광역시+강화군']
d_d001521,23,남,30,7,4,2,6,1,1,5,6,2,2.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d007660,2,여,40,4,4,3,4,4,3,3,5,4,1.0,2,4,['제주도+서귀포시']
d_d009374,2,여,20,6,2,2,1,2,2,6,7,6,7.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010107,1,남,20,3,1,1,6,3,4,6,1,7,2.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d006783,28,남,50,4,1,1,1,1,1,1,4,4,2.0,2,0,['제주도+서귀포시']
d_d000200,21,여,20,5,2,1,2,2,5,5,4,5,2.0,3,1,['제주도+제주시']
d_d000699,2,여,30,3,5,3,6,3,5,3,2,5,1.0,7,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003212,22,남,20,6,1,2,4,5,1,2,6,1,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003054,7,여,20,5,4,1,6,1,4,6,6,2,3.0,2,1,['제주도+제주시']
d_d011423,9,여,50,3,2,2,2,3,2,3,5,6,3.0,3,2,['제주도+서귀포시']
d_d010155,22,여,20,2,2,2,2,3,3,5,5,6,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
c_c000260,6,남,30,6,2,2,2,4,2,2,2,4,3.0,1,12,['전라남도+여수시']
d_d010195,1,여,30,5,2,2,6,2,2,2,6,5,1.0,2,0,['제주도+제주시']
d_d006191,22,여,20,3,7,1,4,1,1,7,7,7,4.0,2,1,['제주도+서귀포시']
d_d012301,21,여,30,2,2,1,2,3,2,4,3,7,2.0,10,0,['제주도+서귀포시']
d_d007863,10,여,20,4,5,2,6,4,5,5,4,5,9.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000744,22,여,20,4,1,1,2,1,4,5,3,6,3.0,1,1,['제주도+제주시']
d_d009147,23,여,20,2,2,5,1,1,1,3,4,3,1.0,1,0,['제주도+제주시']
d_d002839,2,여,30,4,4,1,1,1,1,4,4,7,3.0,3,2,['제주도+서귀포시']
d_d005587,21,여,50,7,3,4,3,3,3,3,5,7,2.0,1,1,['제주도+서귀포시']
d_d003169,24,남,20,4,2,1,2,1,2,1,7,3,1.0,2,1,['제주도+제주시']
d_d007552,22,남,30,6,1,1,3,1,2,7,3,6,2.0,3,1,['제주도+제주시']
d_d000084,3,남,40,4,3,3,4,3,5,4,2,4,10.0,2,10,['제주도+서귀포시']
d_d001259,2,남,30,4,4,3,3,4,4,4,4,4,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
c_c004502,5,남,40,7,1,1,7,4,6,6,2,3,3.0,1,3,['충청남도+태안군']
d_d009403,2,여,20,4,1,2,1,5,7,2,1,7,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
b_b003085,23,여,20,4,1,4,4,3,4,3,6,6,2.0,2,1,['경상남도+거제시']
d_d001182,22,여,50,2,2,3,3,3,5,3,5,5,1.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d001071,26,남,20,3,3,2,6,2,4,2,7,2,2.0,1,2,['제주도+서귀포시']
d_d002019,27,여,40,4,2,3,2,4,4,2,3,6,3.0,2,4,['제주도+제주시']
d_d000096,11,남,40,7,1,1,7,4,4,1,1,4,3.0,2,4,"['제주도+제주시', '제주도+서귀포시']"
d_d012308,11,여,30,1,3,5,5,3,5,5,3,3,3.0,1,2,['제주도+서귀포시']
d_d004673,21,여,20,4,2,2,1,2,1,1,2,4,7.0,2,1,['제주도+서귀포시']
d_d000302,21,남,40,9,2,2,4,4,6,4,2,5,10.0,6,2,"['제주도+제주시', '제주도+서귀포시']"
d_d001514,1,남,40,5,2,2,1,4,2,2,1,7,2.0,1,0,['제주도+제주시']
d_d001533,1,여,20,4,2,1,6,1,1,6,6,1,2.0,1,1,['제주도+서귀포시']
d_d007500,22,여,30,4,3,4,3,5,5,5,5,5,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d009861,4,여,40,1,4,4,4,4,4,4,4,4,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003576,22,여,20,1,4,1,1,5,3,5,3,5,3.0,1,1,['제주도+제주시']
d_d000893,28,남,50,8,2,2,2,4,4,6,6,5,3.0,3,4,"['제주도+제주시', '제주도+서귀포시']"
d_d000416,23,여,30,5,3,2,2,2,3,1,1,4,9.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009818,2,여,20,2,3,5,3,5,5,5,5,5,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010113,22,여,20,2,3,2,1,2,6,4,2,7,3.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d001741,23,남,30,5,4,1,1,2,2,4,2,4,9.0,2,3,['제주도+제주시']
d_d003158,28,여,20,4,3,6,2,1,2,2,6,2,6.0,2,1,['제주도+제주시']
d_d012469,22,여,20,4,2,2,2,4,2,2,6,6,1.0,1,0,['제주도+서귀포시']
d_d001282,22,남,30,4,1,1,3,4,6,5,3,6,5.0,5,3,['제주도+서귀포시']
d_d009439,5,남,50,7,4,2,2,2,6,3,2,6,3.0,4,5,"['제주도+제주시', '제주도+서귀포시']"
d_d011349,28,여,20,4,2,5,2,3,6,3,5,3,6.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000048,22,여,20,4,2,2,2,3,2,6,6,4,2.0,6,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002155,5,남,20,3,5,2,3,2,5,4,6,6,4.0,4,0,['제주도+제주시']
d_d007893,22,여,20,5,6,2,2,5,6,2,6,6,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001761,24,남,30,5,4,2,2,2,3,3,3,4,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005931,2,여,20,4,2,1,1,6,7,7,1,7,1.0,2,1,['제주도+제주시']
d_d010103,2,남,30,4,4,2,3,3,4,5,2,4,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
a_a004731,23,남,30,8,3,5,5,3,4,6,3,3,3.0,3,2,['인천광역시+중구']
d_d006335,23,여,30,3,5,4,4,4,4,3,4,5,7.0,1,1,['제주도+서귀포시']
c_c002969,23,여,20,4,4,3,3,1,2,4,1,6,2.0,5,1,"['전라남도+순천시', '경상남도+남해군']"
d_d004444,21,여,20,4,2,2,1,3,2,4,6,4,1.0,2,0,['제주도+제주시']
d_d003917,1,여,20,4,4,2,3,5,4,3,5,4,4.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000821,5,남,20,2,3,1,1,5,1,4,7,5,2.0,6,1,['제주도+제주시']
a_a004017,12,남,60,8,1,1,5,3,1,5,1,6,2.0,1,1,['인천광역시+중구']
a_a000197,4,남,30,4,6,1,2,2,2,6,6,6,2.0,2,1,['인천광역시+중구']
d_d005935,22,여,30,1,2,2,1,2,6,6,7,6,9.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d008039,2,여,30,1,4,1,1,4,5,4,2,6,2.0,5,2,"['제주도+제주시', '제주도+서귀포시']"
d_d001621,21,여,30,4,4,1,1,3,2,4,4,1,3.0,1,3,"['경상남도+통영시', '경상남도+거제시']"
d_d002295,2,여,40,5,4,2,1,6,4,2,2,2,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d007395,3,남,20,1,5,1,5,1,4,5,2,6,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d002000,1,여,20,5,6,2,4,2,6,6,6,6,9.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
a_a006550,5,여,20,4,1,1,6,6,6,3,5,6,3.0,4,1,['인천광역시+강화군']
d_d012362,22,여,30,12,6,1,1,1,1,1,7,7,7.0,4,0,['제주도+제주시']
d_d000206,22,여,20,5,6,2,4,2,2,6,6,6,7.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002317,22,남,30,7,2,2,2,2,2,2,6,1,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001015,28,남,20,1,2,2,2,2,5,3,3,5,2.0,2,4,['제주도+제주시']
d_d002878,2,여,40,5,1,4,1,2,1,1,2,1,2.0,5,0,"['제주도+제주시', '제주도+서귀포시']"
d_d012400,22,남,40,4,1,1,1,4,1,4,3,5,3.0,2,3,['제주도+서귀포시']
d_d007907,22,여,30,5,4,6,3,3,5,1,1,7,1.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001775,23,여,20,5,4,1,2,1,1,6,6,7,2.0,1,1,['제주도+제주시']
d_d001970,8,남,40,5,1,2,4,2,2,5,1,6,1.0,2,0,['제주도+서귀포시']
c_c005490,6,남,40,10,2,4,3,2,3,4,1,4,2.0,10,2,['전라북도+군산시']
d_d007146,1,남,30,4,4,4,2,5,5,2,7,2,7.0,1,0,['제주도+제주시']
d_d006869,10,여,30,4,3,2,5,2,2,6,5,4,2.0,5,1,['제주도+서귀포시']
d_d002713,2,남,30,4,2,2,4,3,2,5,3,2,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001468,28,여,30,4,4,1,2,1,4,4,2,4,10.0,1,0,['제주도+서귀포시']
d_d000709,22,남,20,3,1,1,1,1,1,6,1,6,3.0,7,1,['제주도+서귀포시']
d_d001841,5,여,20,4,2,2,4,2,4,4,4,5,3.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
c_c002824,3,남,30,6,2,4,1,2,2,5,1,6,8.0,1,6,['전라남도+해남군']
d_d002972,22,여,30,1,4,2,4,2,2,2,2,7,3.0,1,2,['제주도+제주시']
d_d001171,6,여,30,4,5,2,2,2,4,3,1,7,1.0,4,0,['제주도+제주시']
d_d008100,23,남,20,3,2,2,6,1,2,1,1,7,5.0,1,1,['제주도+제주시']
d_d003656,26,남,30,4,7,6,4,4,1,7,6,7,3.0,2,1,['제주도+제주시']
d_d000334,5,여,30,1,1,2,4,4,4,2,2,3,1.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000180,5,여,30,5,4,4,7,4,4,3,4,4,2.0,2,1,['제주도+제주시']
d_d012298,6,여,20,4,2,1,2,2,2,2,6,5,2.0,2,1,['제주도+서귀포시']
d_d001901,1,여,20,3,3,3,1,3,4,3,3,6,1.0,5,2,['제주도+제주시']
d_d009192,22,여,20,3,6,3,5,2,1,5,3,6,3.0,4,1,['제주도+제주시']
c_c003960,5,남,60,4,1,4,1,2,6,2,5,5,6.0,2,1,['제주도+서귀포시']
a_a011008,2,남,30,9,4,4,6,4,6,3,5,3,2.0,1,3,['인천광역시+중구']
c_c001993,2,여,30,4,3,2,4,1,6,3,1,7,1.0,1,1,['전라남도+여수시']
d_d001393,6,남,50,9,4,3,5,5,3,3,2,4,4.0,6,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000213,2,남,40,8,2,2,3,2,2,5,2,5,2.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d009181,23,여,30,3,3,1,4,4,1,3,7,1,2.0,5,0,['제주도+서귀포시']
d_d005204,21,여,20,4,2,2,1,6,5,2,2,3,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d003141,1,남,40,4,1,1,1,1,1,1,1,1,2.0,6,3,['제주도+제주시']
d_d005969,21,여,30,7,3,1,3,2,2,2,3,7,2.0,2,1,['제주도+제주시']
d_d004168,24,여,20,4,1,1,1,4,3,4,7,1,2.0,1,2,['제주도+제주시']
a_a001653,4,여,50,1,4,6,3,4,6,4,3,6,2.0,4,1,['인천광역시+중구']
d_d003040,1,여,40,3,1,2,6,1,1,4,3,1,1.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d001545,2,남,30,4,2,2,1,4,2,2,2,4,7.0,1,5,['제주도+서귀포시']
d_d005318,2,여,20,4,5,1,4,3,2,2,1,7,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002412,28,여,30,4,3,2,5,3,3,4,5,5,6.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
a_a002488,22,여,20,4,2,4,3,4,4,6,2,6,3.0,5,6,['인천광역시+중구']
d_d009145,6,여,20,2,5,6,2,5,5,5,3,5,5.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
a_a002522,22,남,20,4,2,1,1,1,1,2,2,6,3.0,3,1,['인천광역시+중구']
d_d000752,22,남,20,1,2,2,1,3,5,1,6,7,6.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
c_c000100,4,남,50,7,4,1,4,1,1,7,1,4,2.0,2,2,"['전라남도+여수시', '경상남도+남해군']"
d_d001475,21,여,50,1,3,3,4,1,2,4,4,3,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d006150,25,남,40,5,4,2,2,2,2,6,2,6,2.0,1,0,['제주도+서귀포시']
d_d006277,27,남,40,6,7,5,7,4,6,7,4,6,1.0,3,0,['제주도+제주시']
d_d002513,4,여,20,3,7,2,5,2,3,7,3,2,2.0,6,0,['제주도+서귀포시']
d_d008153,2,남,40,3,2,2,2,4,5,4,5,6,2.0,4,1,['제주도+서귀포시']
d_d003039,25,여,30,4,3,2,4,4,2,2,6,3,3.0,2,1,['제주도+서귀포시']
d_d003871,8,여,30,4,4,5,6,4,5,3,6,5,2.0,8,1,['제주도+서귀포시']
d_d000400,5,남,20,3,1,1,1,1,4,4,6,3,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
a_a002314,9,여,20,4,2,2,1,3,5,5,3,7,5.0,4,1,['인천광역시+중구']
d_d002575,4,여,20,3,4,2,3,4,4,4,2,4,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010347,22,여,20,4,2,1,2,2,1,5,1,5,7.0,2,0,['제주도+제주시']
d_d004883,22,여,20,5,5,2,2,2,3,5,2,6,2.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d008156,21,여,40,3,3,2,2,4,3,4,5,5,3.0,1,1,['제주도+제주시']
d_d009543,2,남,20,2,2,3,1,5,5,2,2,2,3.0,1,1,['제주도+서귀포시']
d_d001659,26,여,30,4,2,3,3,2,2,6,2,6,1.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
d_d006130,22,여,20,5,2,2,2,6,2,6,2,6,2.0,4,1,['제주도+제주시']
a_a001994,21,남,40,8,3,3,5,3,4,4,3,6,2.0,1,3,['인천광역시+중구']
d_d004753,6,여,20,4,2,3,3,3,3,2,4,7,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d005520,13,여,50,4,2,1,2,2,2,2,2,2,1.0,5,0,['제주도+서귀포시']
d_d007606,3,여,50,4,2,4,2,4,2,4,4,2,4.0,2,0,['제주도+서귀포시']
d_d010484,23,여,20,4,7,1,4,1,1,7,2,7,2.0,4,1,['제주도+서귀포시']
d_d000040,24,남,50,12,1,1,1,4,1,4,4,4,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004124,21,남,40,6,2,1,1,2,1,1,6,1,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001835,2,남,30,1,4,4,4,4,4,4,4,4,2.0,2,1,['제주도+제주시']
d_d002462,11,여,30,4,1,7,2,1,1,1,7,6,1.0,3,3,['제주도+서귀포시']
d_d001370,5,여,20,4,3,2,3,3,5,2,7,7,3.0,2,3,"['제주도+제주시', '제주도+서귀포시']"
d_d004626,3,여,50,4,6,6,4,6,6,4,5,4,2.0,2,0,['제주도+제주시']
d_d009779,28,여,20,4,2,2,1,2,6,1,2,2,1.0,4,2,['제주도+제주시']
d_d003989,21,여,20,5,3,2,4,2,2,2,5,3,2.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003624,1,여,30,4,7,1,1,4,4,3,4,4,2.0,2,1,['제주도+서귀포시']
d_d008184,2,여,40,4,1,1,1,3,2,1,4,1,1.0,1,3,['제주도+서귀포시']
d_d001059,4,남,30,6,1,1,4,2,6,5,2,4,6.0,4,0,['제주도+서귀포시']
d_d007609,21,남,30,5,2,5,3,3,2,2,6,2,4.0,2,0,['제주도+서귀포시']
d_d012489,2,여,30,2,6,6,2,2,2,6,6,2,6.0,1,0,['제주도+서귀포시']
d_d000370,1,여,30,3,5,1,1,2,6,4,1,7,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d003534,5,여,50,4,2,4,4,3,3,3,4,5,1.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d005862,8,남,30,5,1,1,2,7,7,7,2,7,3.0,3,3,['제주도+제주시']
d_d001716,23,남,30,4,4,1,3,3,2,5,6,7,5.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
a_a001178,3,남,30,6,2,2,2,3,2,3,3,6,1.0,1,2,['인천광역시+강화군']
d_d007190,22,여,20,4,1,2,4,2,2,5,2,7,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010533,1,여,20,4,4,4,4,4,4,4,4,4,2.0,2,0,['제주도+제주시']
d_d004015,6,남,40,7,5,2,3,2,2,4,2,5,3.0,1,1,['제주도+서귀포시']
d_d003043,3,남,30,4,2,1,4,4,3,4,6,4,2.0,1,1,['제주도+서귀포시']
d_d001961,2,여,30,7,4,2,2,2,6,5,2,7,3.0,2,5,['제주도+제주시']
d_d009215,3,여,40,1,1,7,1,1,1,1,7,7,7.0,3,1,['제주도+제주시']
b_b004253,2,여,20,3,4,2,1,3,1,1,2,6,7.0,1,1,['경상남도+거제시']
d_d001878,21,여,30,6,5,1,2,1,6,3,6,4,2.0,7,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000755,5,남,20,1,2,2,2,4,2,2,2,7,3.0,5,12,['제주도+서귀포시']
d_d000418,4,남,20,1,6,4,2,4,3,2,6,3,3.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d006740,21,여,30,1,1,4,2,6,5,5,2,6,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002915,24,여,40,5,1,2,2,7,4,2,1,2,7.0,1,1,['제주도+서귀포시']
d_d003746,23,여,20,2,4,3,4,1,1,1,2,6,9.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d007567,28,남,20,1,1,1,1,7,2,2,4,6,1.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d004854,22,여,30,4,1,1,1,1,1,3,1,7,2.0,6,0,['제주도+제주시']
d_d001544,2,여,40,5,4,1,3,3,2,4,6,4,2.0,4,3,['제주도+서귀포시']
d_d007470,25,여,20,3,5,4,4,4,3,3,5,4,2.0,1,0,['제주도+서귀포시']
d_d011356,23,여,30,3,4,4,3,6,6,4,4,6,3.0,5,2,"['제주도+제주시', '제주도+서귀포시']"
d_d004370,1,여,30,4,1,1,1,1,1,5,1,7,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d002616,28,남,30,5,2,1,1,5,6,2,5,5,3.0,1,1,['제주도+서귀포시']
d_d003291,28,남,20,3,7,1,4,1,4,4,1,7,5.0,2,0,['제주도+제주시']
d_d005347,8,여,30,3,3,1,3,1,3,3,5,6,1.0,2,1,['제주도+서귀포시']
d_d003745,2,여,20,4,5,5,6,2,2,4,2,6,2.0,1,0,['제주도+서귀포시']
d_d006657,22,남,30,4,5,1,3,6,4,5,2,7,4.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009310,3,여,20,4,3,2,1,4,1,6,6,3,1.0,5,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000265,5,여,30,5,4,3,2,2,6,6,2,2,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010442,22,여,20,3,4,2,1,2,4,2,7,7,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d009574,6,여,20,2,4,3,2,4,6,2,2,6,1.0,5,1,['제주도+제주시']
d_d001369,1,여,20,1,2,2,6,5,2,6,5,4,9.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001707,22,남,30,4,1,1,1,4,1,1,7,4,2.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d012329,22,남,40,5,2,1,1,1,1,4,1,7,3.0,2,1,['제주도+제주시']
d_d002910,21,남,30,6,1,6,1,4,5,2,3,5,1.0,4,1,['제주도+제주시']
d_d007662,21,여,40,4,7,5,7,5,4,7,5,1,1.0,3,1,['제주도+제주시']
d_d002208,22,남,30,4,2,4,2,3,2,3,6,6,1.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d004666,7,여,20,3,6,2,1,1,6,1,7,2,4.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000770,2,남,20,3,1,1,5,5,3,2,1,6,1.0,3,1,['제주도+제주시']
d_d002447,28,남,30,4,2,1,6,1,2,4,2,5,1.0,4,3,['제주도+제주시']
d_d008180,6,여,20,4,2,2,3,3,4,3,3,5,2.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
d_d000741,4,여,40,4,2,7,3,1,1,7,7,7,1.0,2,4,['제주도+서귀포시']
d_d004040,5,남,20,2,5,2,2,6,6,5,6,2,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d006973,25,여,40,5,4,3,3,1,1,3,1,6,4.0,2,0,['제주도+서귀포시']
d_d002846,5,여,20,4,2,1,3,2,3,3,3,5,2.0,1,1,['제주도+제주시']
d_d003839,21,여,40,5,4,2,2,2,6,2,2,1,4.0,5,0,['제주도+서귀포시']
d_d002147,24,남,20,1,5,5,1,4,2,4,5,3,4.0,1,0,['제주도+제주시']
d_d002940,2,여,40,4,2,7,7,4,6,6,6,6,3.0,3,2,['제주도+서귀포시']
d_d006751,22,여,20,4,2,2,4,6,4,4,4,6,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002052,5,여,30,5,4,4,1,3,5,1,5,6,2.0,1,3,['제주도+제주시']
a_a003218,22,여,20,4,1,1,1,7,6,4,3,7,2.0,7,1,['제주도+제주시']
b_b007402,3,남,20,4,4,2,3,2,2,2,3,5,3.0,1,1,['경상남도+거제시']
d_d005915,2,여,40,6,2,6,4,7,6,4,2,6,2.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
a_a010147,21,여,30,4,1,1,1,4,1,1,4,7,1.0,2,1,['인천광역시+중구']
d_d003845,23,여,40,6,1,1,7,1,1,1,7,7,7.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d007020,1,여,50,5,2,4,3,5,4,4,3,5,7.0,2,0,['제주도+서귀포시']
a_a000761,22,여,20,5,2,2,3,5,2,6,2,6,3.0,3,2,['인천광역시+강화군']
d_d005955,6,여,30,7,4,4,4,4,2,6,4,6,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000762,6,남,20,1,4,1,2,4,4,2,7,4,3.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010226,1,여,20,6,5,1,4,1,5,5,6,1,2.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
b_b004798,23,여,40,3,4,2,1,3,5,6,2,7,1.0,2,2,['경상북도+경주시']
d_d001824,28,여,30,3,2,4,2,4,7,7,5,7,9.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d002774,6,여,30,1,4,1,1,1,1,4,4,3,3.0,3,4,['인천광역시+강화군']
c_c004272,5,남,30,5,4,2,1,1,4,3,6,1,2.0,1,1,['충청남도+보령시']
c_c002280,28,남,60,4,2,2,3,3,4,5,4,6,10.0,4,0,"['전라북도+군산시', '전라북도+부안군']"
d_d006237,23,남,30,5,2,1,2,5,6,2,6,2,2.0,5,3,['제주도+서귀포시']
d_d007655,4,여,30,1,3,2,4,2,2,6,3,5,1.0,2,3,['제주도+서귀포시']
d_d003120,23,여,40,12,2,2,2,2,6,1,2,4,2.0,10,3,"['제주도+제주시', '제주도+서귀포시']"
d_d004282,1,여,20,4,3,6,6,4,3,3,3,5,1.0,1,1,['제주도+제주시']
d_d000559,22,여,20,4,4,2,4,3,2,4,4,4,3.0,1,1,['제주도+서귀포시']
d_d009076,10,여,20,3,2,6,2,2,2,6,4,5,1.0,2,1,['제주도+서귀포시']
d_d003127,2,남,20,3,2,2,1,5,1,1,1,7,7.0,1,1,['제주도+제주시']
d_d004583,21,여,30,4,4,4,6,2,3,4,4,2,4.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
a_a002935,24,남,40,5,2,1,3,3,2,2,6,5,2.0,2,1,['인천광역시+중구']
c_c002796,8,남,40,6,3,2,2,2,2,2,2,2,6.0,1,1,['전라북도+군산시']
d_d003962,3,여,30,6,4,1,1,3,3,5,2,6,3.0,1,5,"['제주도+제주시', '제주도+서귀포시']"
c_c006685,2,남,50,6,4,1,2,1,3,1,1,7,3.0,2,19,['전라남도+여수시']
d_d009421,6,여,60,3,1,4,1,7,4,1,1,7,2.0,1,1,['제주도+제주시']
d_d001593,3,남,30,2,1,1,7,4,7,1,1,7,1.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d010184,1,여,20,3,2,1,3,2,5,4,1,6,2.0,1,1,['제주도+서귀포시']
d_d002413,1,여,20,3,6,1,1,3,6,4,6,7,1.0,1,0,['제주도+제주시']
d_d010069,8,남,20,5,1,1,1,3,4,4,3,4,2.0,1,1,['제주도+서귀포시']
d_d001018,4,남,30,6,2,1,1,2,1,1,6,1,3.0,3,1,['제주도+제주시']
d_d000916,22,남,30,5,5,4,3,5,4,5,3,5,7.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d004962,23,여,20,5,2,1,3,3,1,3,3,6,2.0,1,1,['제주도+서귀포시']
b_b007298,2,여,30,4,2,1,3,2,3,4,2,4,2.0,1,0,['경상남도+거제시']
d_d003471,21,여,40,5,7,1,4,1,1,5,1,2,3.0,4,2,['제주도+서귀포시']
d_d004238,6,여,40,4,6,6,1,2,6,6,6,7,2.0,2,2,['제주도+제주시']
d_d000161,23,남,20,5,2,2,4,2,5,4,5,5,9.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002906,6,여,40,5,2,5,2,4,4,2,6,5,9.0,2,8,['제주도+제주시']
d_d006122,2,남,20,1,5,2,3,3,3,4,3,5,10.0,1,1,['제주도+제주시']
a_a002062,23,여,30,5,2,1,4,5,2,3,5,2,3.0,1,1,"['인천광역시+계양구', '인천광역시+중구']"
b_b005963,2,여,30,2,6,1,4,2,4,6,6,4,1.0,4,2,"['대구광역시+달성군', '경상북도+청도군', '대구광역시+중구']"
a_a000541,12,여,20,4,3,2,1,2,5,3,2,3,1.0,1,3,['인천광역시+강화군']
d_d001551,28,남,30,4,1,4,1,5,5,1,6,4,1.0,1,0,['제주도+서귀포시']
d_d009016,22,여,20,4,3,4,2,2,2,4,2,7,3.0,1,1,['제주도+제주시']
d_d004834,21,여,20,5,1,1,1,1,4,4,5,7,1.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
c_c000599,22,남,30,4,1,1,4,4,1,1,4,7,3.0,1,1,['전라남도+여수시']
d_d000172,21,여,20,4,3,2,2,3,6,4,2,7,2.0,3,1,['제주도+제주시']
